date,temp,wsp,wdir,rh,P,pp
2025-09-01 00:00:00,11.85,0.0,88.0,92.6,985.7528,0.0
2025-09-01 01:00:00,13.41,0.0,87.9,93.9,985.1422,0.0
2025-09-01 02:00:00,14.41,0.0,339.5,90.6,984.9731,0.0
2025-09-01 03:00:00,14.42,0.0,120.1,90.3,984.8792,0.0
2025-09-01 04:00:00,14.4,0.188,174.3,90.4,984.84,0.0
2025-09-01 05:00:00,14.39,0.079,77.77,89.9,984.899,0.0
2025-09-01 06:00:00,14.35,0.084,180.6,90.4,985.7972,0.0
2025-09-01 07:00:00,14.63,0.205,32.02,89.6,986.3489,0.0
2025-09-01 08:00:00,14.91,0.078,17.15,88.4,986.9212,0.0
2025-09-01 09:00:00,15.42,0.55,317.1,86.5,987.3242,0.0
2025-09-01 10:00:00,15.99,1.429,251.7,85.4,986.9598,0.0
2025-09-01 11:00:00,16.9,1.201,290.1,82.6,986.2024,0.0
2025-09-01 12:00:00,16.9,2.684,276.8,81.6,986.3099,0.0
2025-09-01 13:00:00,17.03,1.07,286.5,81.5,986.1202,0.0
2025-09-01 14:00:00,17.76,2.023,291.3,78.32,985.6841,0.0
2025-09-01 15:00:00,17.33,2.327,344.5,80.3,984.9897,0.0
2025-09-01 16:00:00,15.8,1.458,267.8,85.4,985.3273,0.0
2025-09-01 17:00:00,15.49,1.278,302.8,85.8,985.4077,0.0
2025-09-01 18:00:00,15.2,0.579,275.7,86.6,985.5292,0.0
2025-09-01 19:00:00,14.85,0.345,233.8,87.6,986.093,0.0
2025-09-01 20:00:00,14.82,0.915,268.2,87.9,986.5696,0.0
2025-09-01 21:00:00,14.65,0.62,286.6,87.8,986.6951,0.0
2025-09-01 22:00:00,14.17,0.036,280.9,89.3,986.7899,0.0
2025-09-01 23:00:00,14.61,0.019,280.6,88.8,986.951,0.0
2025-09-02 00:00:00,14.72,0.0,7.616,88.7,986.6077,0.0
2025-09-02 01:00:00,14.61,0.427,263.5,89.1,986.1557,0.0
2025-09-02 02:00:00,14.24,0.271,247.5,90.7,985.8003,0.0
2025-09-02 03:00:00,14.01,0.611,273.5,92.7,985.0836,0.0
2025-09-02 04:00:00,13.7,0.543,218.8,93.1,985.2594,0.0
2025-09-02 05:00:00,13.47,0.092,272.2,94.2,986.0855,0.0
2025-09-02 06:00:00,13.5,0.061,305.2,94.9,986.572,0.0
2025-09-02 07:00:00,13.6,0.732,260.5,95.2,987.5773,0.0
2025-09-02 08:00:00,13.92,0.043,276.2,94.4,987.9218,0.0
2025-09-02 09:00:00,14.81,0.14,143.1,89.7,988.17,0.0
2025-09-02 10:00:00,16.03,1.001,268.0,84.3,988.4321,0.0
2025-09-02 11:00:00,16.75,1.028,273.1,81.2,988.1967,0.0
2025-09-02 12:00:00,19.12,1.495,270.2,74.91,986.971,0.0
2025-09-02 13:00:00,20.46,1.7,343.4,68.66,986.2662,0.0
2025-09-02 14:00:00,19.93,1.895,285.8,68.74,986.0068,0.0
2025-09-02 15:00:00,19.27,2.292,278.1,71.47,985.6801,0.0
2025-09-02 16:00:00,17.48,3.129,273.3,77.0,985.9061,0.0
2025-09-02 17:00:00,16.66,1.643,277.7,81.1,986.4786,0.0
2025-09-02 18:00:00,15.5,0.105,281.5,86.0,987.1975,0.0
2025-09-02 19:00:00,14.51,0.0,285.0,89.3,987.5219,0.0
2025-09-02 20:00:00,15.24,0.827,284.7,88.5,988.0979,0.0
2025-09-02 21:00:00,15.17,0.839,307.9,88.4,988.5325,0.0
2025-09-02 22:00:00,15.24,0.016,282.6,88.6,988.4073,0.0
2025-09-02 23:00:00,14.95,1.262,279.8,89.3,988.6993,0.0
2025-09-03 00:00:00,14.46,0.679,281.2,92.1,988.3097,0.0
2025-09-03 01:00:00,14.43,0.72,273.2,92.4,987.1134,0.0
2025-09-03 02:00:00,14.26,0.377,326.6,92.2,986.5899,0.0
2025-09-03 03:00:00,14.0,0.716,291.2,93.5,986.3073,0.0
2025-09-03 04:00:00,13.85,0.726,283.9,94.7,986.1278,0.0
2025-09-03 05:00:00,13.72,0.807,313.9,95.3,986.2925,0.0
2025-09-03 06:00:00,13.49,0.314,273.1,95.6,986.4987,0.0
2025-09-03 07:00:00,13.46,0.076,247.1,95.7,987.5958,0.0
2025-09-03 08:00:00,13.69,0.572,267.1,95.7,988.6027,0.0
2025-09-03 09:00:00,14.19,0.764,271.9,94.8,989.0156,0.1
2025-09-03 10:00:00,14.87,0.663,266.1,89.9,989.088,0.0
2025-09-03 11:00:00,15.87,0.829,277.4,85.2,988.6824,0.0
2025-09-03 12:00:00,17.0,1.254,220.2,80.6,987.9321,0.0
2025-09-03 13:00:00,16.91,1.342,278.5,80.7,987.3107,0.0
2025-09-03 14:00:00,17.95,1.462,287.4,77.26,986.5956,0.0
2025-09-03 15:00:00,19.15,2.276,261.7,73.98,985.6696,0.0
2025-09-03 16:00:00,18.5,1.423,275.6,74.98,985.4085,0.0
2025-09-03 17:00:00,17.97,0.953,319.2,77.27,985.3572,0.0
2025-09-03 18:00:00,16.51,0.431,318.5,82.4,985.7209,0.0
2025-09-03 19:00:00,15.42,0.215,327.3,85.8,985.996,0.0
2025-09-03 20:00:00,14.86,0.0,12.24,88.0,986.4898,0.0
2025-09-03 21:00:00,14.02,0.0,6.322,89.2,986.8139,0.0
2025-09-03 22:00:00,14.33,0.691,96.7,91.9,987.4343,0.0
2025-09-03 23:00:00,14.89,0.597,72.03,88.3,987.4615,0.0
2025-09-04 00:00:00,14.8,0.087,71.49,88.5,987.0289,0.0
2025-09-04 01:00:00,14.78,0.566,317.6,89.1,986.5041,0.0
2025-09-04 02:00:00,13.79,1.585,253.8,92.6,986.5742,0.0
2025-09-04 03:00:00,13.48,0.213,254.1,94.1,986.5698,0.1
2025-09-04 04:00:00,13.52,0.0,77.11,94.4,986.2896,0.0
2025-09-04 05:00:00,13.61,0.0,206.8,94.5,986.198,0.0
2025-09-04 06:00:00,13.59,0.002,262.2,94.1,986.731,0.0
2025-09-04 07:00:00,13.89,0.0,240.7,94.0,987.4002,0.0
2025-09-04 08:00:00,14.57,0.365,269.2,89.5,988.0609,0.0
2025-09-04 09:00:00,15.55,0.529,266.6,86.0,988.1398,0.0
2025-09-04 10:00:00,16.09,0.774,316.4,83.8,988.5862,0.0
2025-09-04 11:00:00,16.3,0.66,269.5,82.6,988.2194,0.0
2025-09-04 12:00:00,16.78,0.604,247.4,80.8,987.2253,0.0
2025-09-04 13:00:00,17.99,1.078,319.8,76.31,986.3715,0.0
2025-09-04 14:00:00,18.94,1.62,301.4,73.52,985.8845,0.0
2025-09-04 15:00:00,17.95,1.846,311.8,75.42,985.2978,0.0
2025-09-04 16:00:00,17.38,1.527,281.1,77.93,985.1193,0.0
2025-09-04 17:00:00,16.16,1.394,241.2,82.1,985.4523,0.0
2025-09-04 18:00:00,15.42,0.435,291.8,84.9,985.5987,0.0
2025-09-04 19:00:00,15.05,0.239,258.5,86.2,985.7866,0.0
2025-09-04 20:00:00,14.84,0.339,246.0,88.5,986.0347,0.0
2025-09-04 21:00:00,15.04,0.328,274.9,88.7,986.2763,0.0
2025-09-04 22:00:00,15.26,1.253,76.25,86.9,986.2432,0.0
2025-09-04 23:00:00,15.13,0.651,80.6,87.3,986.1544,0.0
2025-09-05 00:00:00,15.0,0.578,126.3,87.7,985.8989,0.0
2025-09-05 01:00:00,15.14,0.0,104.4,87.1,985.507,0.0
2025-09-05 02:00:00,15.08,0.666,280.8,87.7,985.1603,0.0
2025-09-05 03:00:00,14.84,0.499,261.7,88.7,985.4952,0.0
2025-09-05 04:00:00,14.87,0.85,281.3,88.7,985.9439,0.0
2025-09-05 05:00:00,14.37,0.365,263.9,92.1,986.3764,0.0
2025-09-05 06:00:00,14.39,1.078,289.6,91.7,986.8361,0.0
2025-09-05 07:00:00,14.53,0.297,224.8,90.9,987.3973,0.0
2025-09-05 08:00:00,14.88,1.113,261.2,89.6,987.9645,0.0
2025-09-05 09:00:00,14.5,0.44,233.1,92.8,988.1618,0.0
2025-09-05 10:00:00,14.7,1.294,276.9,90.9,988.3211,0.0
2025-09-05 11:00:00,14.87,1.023,310.3,90.4,987.9199,0.0
2025-09-05 12:00:00,15.11,1.344,281.8,87.2,987.5074,0.0
2025-09-05 13:00:00,15.92,0.757,300.0,84.1,987.0346,0.0
2025-09-05 14:00:00,16.86,0.982,278.1,80.1,986.5455,0.0
2025-09-05 15:00:00,16.89,1.382,276.7,78.04,985.8682,0.0
2025-09-05 16:00:00,17.25,1.22,244.8,77.21,985.4297,0.0
2025-09-05 17:00:00,17.06,1.698,271.9,77.1,985.5606,0.0
2025-09-05 18:00:00,15.03,0.567,291.6,83.9,986.0388,0.0
2025-09-05 19:00:00,12.77,0.0,12.94,87.3,986.8326,0.0
2025-09-05 20:00:00,13.69,0.047,284.3,91.7,987.5175,0.0
2025-09-05 21:00:00,14.87,0.0,63.23,87.0,987.8755,0.0
2025-09-05 22:00:00,14.92,0.032,276.3,88.2,988.1587,0.0
2025-09-05 23:00:00,15.03,0.0,206.3,86.7,988.3745,0.0
2025-09-06 00:00:00,15.05,0.117,237.8,86.1,988.0696,0.0
2025-09-06 01:00:00,14.95,0.18,218.8,86.1,988.0221,0.0
2025-09-06 02:00:00,14.79,0.061,284.6,87.8,987.4992,0.0
2025-09-06 03:00:00,14.8,0.14,265.6,87.8,987.284,0.0
2025-09-06 04:00:00,14.57,0.193,319.5,89.2,987.7584,0.0
2025-09-06 05:00:00,14.33,0.0,281.7,90.8,988.1818,0.0
2025-09-06 06:00:00,14.42,0.0,220.6,90.4,988.4101,0.0
2025-09-06 07:00:00,14.48,0.237,259.1,90.6,988.9328,0.0
2025-09-06 08:00:00,14.85,0.423,304.4,90.2,989.4031,0.0
2025-09-06 09:00:00,15.5,0.068,33.96,86.7,989.9612,0.0
2025-09-06 10:00:00,15.92,1.001,270.9,86.3,990.1142,0.0
2025-09-06 11:00:00,16.36,1.021,331.4,86.2,989.545,0.0
2025-09-06 12:00:00,16.93,1.786,282.5,83.3,988.8357,0.0
2025-09-06 13:00:00,17.53,1.798,298.5,80.0,988.4084,0.0
2025-09-06 14:00:00,18.3,1.497,249.3,76.71,987.5828,0.0
2025-09-06 15:00:00,18.75,1.74,245.7,73.22,987.0599,0.0
2025-09-06 16:00:00,19.44,1.509,295.4,70.51,986.8989,0.0
2025-09-06 17:00:00,18.19,1.313,272.7,73.34,987.0335,0.0
2025-09-06 18:00:00,16.18,0.069,333.7,78.85,987.5962,0.0
2025-09-06 19:00:00,14.98,0.311,20.21,83.3,988.4084,0.0
2025-09-06 20:00:00,14.44,0.011,0.202,85.1,989.2622,0.0
2025-09-06 21:00:00,13.22,0.0,334.9,86.4,989.7026,0.0
2025-09-06 22:00:00,11.66,0.0,99.5,90.6,989.5723,0.0
2025-09-06 23:00:00,11.28,0.0,70.53,91.8,989.3452,0.0
2025-09-07 00:00:00,11.57,0.154,91.5,94.1,989.4221,0.0
2025-09-07 01:00:00,14.28,1.374,94.9,90.2,988.7476,0.0
2025-09-07 02:00:00,12.9,0.0,249.3,91.0,988.0571,0.0
2025-09-07 03:00:00,13.97,0.011,60.53,90.6,987.81,0.0
2025-09-07 04:00:00,14.0,0.0,14.0,90.3,987.957,0.0
2025-09-07 05:00:00,12.89,0.0,233.1,92.6,988.2906,0.0
2025-09-07 06:00:00,13.92,0.0,0.015,91.6,988.9888,0.0
2025-09-07 07:00:00,14.61,0.174,249.0,88.7,989.6704,0.0
2025-09-07 08:00:00,15.39,0.579,280.7,86.1,990.1307,0.0
2025-09-07 09:00:00,16.36,0.33,277.0,83.9,990.3292,0.0
2025-09-07 10:00:00,17.96,1.413,320.6,78.37,990.4634,0.0
2025-09-07 11:00:00,19.31,2.241,262.9,74.57,989.925,0.0
2025-09-07 12:00:00,18.91,2.325,266.7,75.3,989.4064,0.0
2025-09-07 13:00:00,19.22,2.246,303.6,74.49,988.6293,0.0
2025-09-07 14:00:00,21.15,2.125,301.1,68.29,987.6561,0.0
2025-09-07 15:00:00,19.91,2.24,255.7,72.22,987.3889,0.0
2025-09-07 16:00:00,19.18,1.538,308.8,75.12,987.0436,0.0
2025-09-07 17:00:00,18.24,1.363,258.0,76.96,987.3276,0.0
2025-09-07 18:00:00,16.55,0.016,343.4,82.4,987.6743,0.0
2025-09-07 19:00:00,16.32,1.176,99.0,83.4,988.0915,0.0
2025-09-07 20:00:00,15.75,0.526,305.8,85.4,988.3439,0.0
2025-09-07 21:00:00,15.74,1.574,83.9,86.0,988.4358,0.0
2025-09-07 22:00:00,15.7,1.022,120.5,86.5,988.4753,0.0
2025-09-07 23:00:00,15.29,0.326,93.2,87.6,988.1972,0.0
2025-09-08 00:00:00,13.25,0.0,325.4,89.4,987.8469,0.0
2025-09-08 01:00:00,14.83,0.0,347.0,91.6,987.3981,0.0
2025-09-08 02:00:00,15.06,0.036,271.4,90.1,987.037,0.0
2025-09-08 03:00:00,15.13,1.568,105.4,89.7,986.2845,0.0
2025-09-08 04:00:00,14.65,0.143,47.15,90.8,985.377,0.0
2025-09-08 05:00:00,14.57,0.612,231.6,92.3,985.3389,0.0
2025-09-08 06:00:00,14.61,0.022,306.6,92.8,985.8196,0.0
2025-09-08 07:00:00,14.97,0.18,71.82,90.9,986.5624,0.0
2025-09-08 08:00:00,15.23,0.424,316.2,90.1,987.3337,0.0
2025-09-08 09:00:00,15.94,0.04,268.4,87.7,987.6653,0.0
2025-09-08 10:00:00,16.54,0.744,298.8,85.9,987.763,0.0
2025-09-08 11:00:00,16.15,1.302,268.0,88.1,987.2819,0.0
2025-09-08 12:00:00,16.59,1.218,271.8,85.8,986.5136,0.0
2025-09-08 13:00:00,17.35,1.348,255.3,82.4,985.8724,0.0
2025-09-08 14:00:00,16.95,0.791,280.3,83.9,985.3767,0.0
2025-09-08 15:00:00,16.82,1.279,290.3,84.0,984.6986,0.0
2025-09-08 16:00:00,16.14,1.791,274.8,85.3,984.6074,0.0
2025-09-08 17:00:00,15.48,0.81,257.7,87.7,984.7636,0.0
2025-09-08 18:00:00,15.13,0.514,299.9,87.6,985.3314,0.0
2025-09-08 19:00:00,14.8,0.817,270.6,89.5,986.0127,0.0
